datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,count,registered
01/03/2012 01:00,Spring,No,Not a weekend,Light Rain,18.86,22.725,94,7.0015,0,12,12
01/03/2012 02:00,Spring,No,Not a weekend,Cloudy,18.86,22.725,94,19.0012,0,6,6
01/03/2012 03:00,Spring,No,Not a weekend,Clear,18.86,22.725,94,15.0013,0,3,3
01/03/2012 04:00,Spring,No,Not a weekend,Clear,19.68,23.485,88,12.998,0,5,5
01/03/2012 05:00,Spring,No,Not a weekend,Clear,19.68,23.485,88,11.0014,0,18,18
01/03/2012 06:00,Spring,No,Not a weekend,Cloudy,17.22,21.21,94,0,2,109,107
01/03/2012 07:00,Spring,No,Not a weekend,Cloudy,18.04,21.97,94,8.9981,8,304,296
01/03/2012 08:00,Spring,No,Not a weekend,Clear,17.22,21.21,94,8.9981,15,594,579
01/03/2012 09:00,Spring,No,Not a weekend,Clear,18.86,22.725,77,16.9979,5,286,281
01/03/2012 10:00,Spring,No,Not a weekend,Clear,21.32,25,55,11.0014,11,133,122
01/03/2012 11:00,Spring,No,Not a weekend,Clear,22.96,26.515,43,12.998,19,168,149
01/03/2012 12:00,Spring,No,Not a weekend,Clear,22.96,26.515,37,15.0013,16,220,204
01/03/2012 13:00,Spring,No,Not a weekend,Clear,23.78,27.275,32,16.9979,24,211,187
01/03/2012 14:00,Spring,No,Not a weekend,Clear,23.78,27.275,35,15.0013,37,211,174
01/03/2012 15:00,Spring,No,Not a weekend,Clear,24.6,31.06,31,16.9979,31,223,192
01/03/2012 16:00,Spring,No,Not a weekend,Clear,23.78,27.275,32,19.9995,38,361,323
01/03/2012 17:00,Spring,No,Not a weekend,Clear,22.96,26.515,35,19.9995,49,600,551
01/03/2012 18:00,Spring,No,Not a weekend,Clear,22.14,25.76,34,23.9994,27,525,498
01/03/2012 19:00,Spring,No,Not a weekend,Clear,19.68,23.485,41,22.0028,11,328,317
01/03/2012 20:00,Spring,No,Not a weekend,Clear,18.04,21.97,44,27.9993,12,254,242
01/03/2012 21:00,Spring,No,Not a weekend,Clear,17.22,21.21,47,31.0009,7,197,190
01/03/2012 22:00,Spring,No,Not a weekend,Clear,15.58,19.695,50,16.9979,3,126,123
01/03/2012 23:00,Spring,No,Not a weekend,Clear,14.76,17.425,50,15.0013,9,85,76
02/03/2012 00:00,Spring,No,Not a weekend,Clear,13.94,16.665,53,11.0014,1,46,45
02/03/2012 01:00,Spring,No,Not a weekend,Clear,13.94,15.91,49,15.0013,2,20,18
02/03/2012 02:00,Spring,No,Not a weekend,Clear,13.94,15.91,53,19.0012,2,6,4
02/03/2012 03:00,Spring,No,Not a weekend,Clear,13.12,15.91,57,12.998,0,3,3
02/03/2012 04:00,Spring,No,Not a weekend,Clear,13.12,17.425,61,0,0,2,2
02/03/2012 05:00,Spring,No,Not a weekend,Clear,12.3,16.665,70,0,0,24,24
02/03/2012 06:00,Spring,No,Not a weekend,Clear,12.3,16.665,70,0,4,92,88
02/03/2012 07:00,Spring,No,Not a weekend,Clear,12.3,16.665,70,0,4,262,258
02/03/2012 08:00,Spring,No,Not a weekend,Clear,11.48,15.15,75,6.0032,16,549,533
02/03/2012 09:00,Spring,No,Not a weekend,Clear,12.3,16.665,81,0,15,314,299
02/03/2012 10:00,Spring,No,Not a weekend,Clear,14.76,17.425,50,11.0014,14,132,118
02/03/2012 11:00,Spring,No,Not a weekend,Clear,15.58,19.695,46,12.998,40,194,154
02/03/2012 12:00,Spring,No,Not a weekend,Clear,16.4,20.455,43,11.0014,40,234,194
02/03/2012 13:00,Spring,No,Not a weekend,Clear,17.22,21.21,44,15.0013,31,222,191
02/03/2012 14:00,Spring,No,Not a weekend,Cloudy,18.04,21.97,44,19.0012,29,205,176
02/03/2012 15:00,Spring,No,Not a weekend,Cloudy,17.22,21.21,50,19.9995,5,78,73
02/03/2012 16:00,Spring,No,Not a weekend,Light Rain,16.4,20.455,58,19.9995,1,50,49
02/03/2012 17:00,Spring,No,Not a weekend,Light Rain,14.76,17.425,81,15.0013,5,128,123
02/03/2012 18:00,Spring,No,Not a weekend,Light Rain,14.76,17.425,87,12.998,6,160,154
02/03/2012 19:00,Spring,No,Not a weekend,Light Rain,14.76,17.425,87,12.998,12,174,162
02/03/2012 20:00,Spring,No,Not a weekend,Cloudy,14.76,17.425,87,12.998,7,100,93
02/03/2012 21:00,Spring,No,Not a weekend,Light Rain,14.76,18.18,87,6.0032,2,101,99
02/03/2012 22:00,Spring,No,Not a weekend,Cloudy,14.76,18.94,87,0,6,75,69
02/03/2012 23:00,Spring,No,Not a weekend,Cloudy,14.76,18.94,87,0,4,23,19
03/03/2012 00:00,Spring,No,Holiday,Light Rain,14.76,18.18,93,6.0032,1,22,21
03/03/2012 01:00,Spring,No,Holiday,Light Rain,14.76,18.94,93,0,0,44,44
03/03/2012 02:00,Spring,No,Holiday,Light Rain,14.76,18.18,93,6.0032,4,38,34
03/03/2012 03:00,Spring,No,Holiday,Cloudy,14.76,17.425,93,11.0014,1,21,20
03/03/2012 04:00,Spring,No,Holiday,Cloudy,14.76,17.425,93,12.998,0,2,2
03/03/2012 05:00,Spring,No,Holiday,Cloudy,14.76,18.18,93,6.0032,1,2,1
03/03/2012 06:00,Spring,No,Holiday,Cloudy,14.76,18.18,93,6.0032,1,7,6
03/03/2012 07:00,Spring,No,Holiday,Cloudy,14.76,17.425,93,8.9981,2,16,14
03/03/2012 08:00,Spring,No,Holiday,Light Rain,14.76,18.94,93,0,2,48,46
03/03/2012 09:00,Spring,No,Holiday,Light Rain,15.58,19.695,87,6.0032,7,94,87
03/03/2012 10:00,Spring,No,Holiday,Cloudy,16.4,20.455,87,0,31,168,137
03/03/2012 11:00,Spring,No,Holiday,Cloudy,16.4,20.455,87,6.0032,33,214,181
03/03/2012 12:00,Spring,No,Holiday,Cloudy,17.22,21.21,67,16.9979,47,299,252
03/03/2012 13:00,Spring,No,Holiday,Clear,18.04,21.97,51,19.0012,87,339,252
03/03/2012 14:00,Spring,No,Holiday,Cloudy,18.86,22.725,44,23.9994,151,430,279
03/03/2012 15:00,Spring,No,Holiday,Clear,19.68,23.485,29,19.9995,145,399,254
03/03/2012 16:00,Spring,No,Holiday,Clear,20.5,24.24,27,19.9995,167,467,300
03/03/2012 17:00,Spring,No,Holiday,Clear,20.5,24.24,23,22.0028,106,385,279
03/03/2012 18:00,Spring,No,Holiday,Clear,20.5,24.24,25,16.9979,53,303,250
03/03/2012 19:00,Spring,No,Holiday,Clear,18.86,22.725,33,11.0014,34,225,191
03/03/2012 20:00,Spring,No,Holiday,Clear,18.04,21.97,30,8.9981,28,149,121
03/03/2012 21:00,Spring,No,Holiday,Clear,18.86,22.725,19,22.0028,24,154,130
03/03/2012 22:00,Spring,No,Holiday,Clear,18.04,21.97,21,8.9981,19,134,115
03/03/2012 23:00,Spring,No,Holiday,Clear,17.22,21.21,24,0,12,106,94
04/03/2012 00:00,Spring,No,Holiday,Cloudy,16.4,20.455,30,23.9994,5,72,67
04/03/2012 01:00,Spring,No,Holiday,Cloudy,15.58,19.695,34,12.998,16,76,60
04/03/2012 02:00,Spring,No,Holiday,Cloudy,14.76,17.425,40,11.0014,14,80,66
04/03/2012 03:00,Spring,No,Holiday,Cloudy,14.76,17.425,43,8.9981,5,26,21
04/03/2012 04:00,Spring,No,Holiday,Cloudy,13.94,16.665,46,12.998,3,14,11
04/03/2012 05:00,Spring,No,Holiday,Cloudy,13.94,15.91,46,15.0013,0,5,5
04/03/2012 06:00,Spring,No,Holiday,Cloudy,12.3,13.635,52,19.9995,0,5,5
04/03/2012 07:00,Spring,No,Holiday,Cloudy,12.3,13.635,52,19.9995,2,23,21
04/03/2012 08:00,Spring,No,Holiday,Clear,12.3,13.635,52,22.0028,12,66,54
04/03/2012 09:00,Spring,No,Holiday,Clear,12.3,13.635,49,30.0026,14,118,104
04/03/2012 10:00,Spring,No,Holiday,Clear,12.3,13.635,49,22.0028,31,192,161
04/03/2012 11:00,Spring,No,Holiday,Clear,13.12,14.395,45,26.0027,64,256,192
04/03/2012 12:00,Spring,No,Holiday,Clear,13.94,15.15,42,23.9994,71,327,256
04/03/2012 13:00,Spring,No,Holiday,Clear,14.76,16.665,37,23.9994,108,364,256
04/03/2012 14:00,Spring,No,Holiday,Clear,14.76,16.665,34,23.9994,106,332,226
04/03/2012 15:00,Spring,No,Holiday,Clear,14.76,15.91,32,35.0008,82,334,252
04/03/2012 16:00,Spring,No,Holiday,Clear,14.76,15.91,29,32.9975,68,299,231
04/03/2012 17:00,Spring,No,Holiday,Clear,13.94,14.395,31,36.9974,49,263,214
04/03/2012 18:00,Spring,No,Holiday,Clear,13.12,13.635,33,40.9973,20,184,164
04/03/2012 19:00,Spring,No,Holiday,Clear,12.3,12.88,36,32.9975,12,132,120
04/03/2012 20:00,Spring,No,Holiday,Clear,11.48,13.635,38,16.9979,8,88,80
04/03/2012 21:00,Spring,No,Holiday,Clear,11.48,13.635,36,15.0013,9,79,70
04/03/2012 22:00,Spring,No,Holiday,Clear,10.66,12.12,41,16.9979,9,62,53
04/03/2012 23:00,Spring,No,Holiday,Clear,10.66,12.88,41,12.998,2,26,24
05/03/2012 00:00,Spring,No,Not a weekend,Clear,9.84,11.365,44,12.998,2,17,15
05/03/2012 01:00,Spring,No,Not a weekend,Clear,9.84,12.12,48,8.9981,3,6,3
05/03/2012 02:00,Spring,No,Not a weekend,Clear,9.84,12.12,48,8.9981,1,4,3
05/03/2012 03:00,Spring,No,Not a weekend,Clear,9.02,11.365,51,11.0014,0,1,1
05/03/2012 04:00,Spring,No,Not a weekend,Clear,8.2,11.365,55,6.0032,0,1,1
05/03/2012 05:00,Spring,No,Not a weekend,Clear,8.2,11.365,55,6.0032,1,18,17
05/03/2012 06:00,Spring,No,Not a weekend,Clear,7.38,9.85,59,8.9981,2,91,89
05/03/2012 07:00,Spring,No,Not a weekend,Clear,7.38,9.85,59,8.9981,7,260,253
05/03/2012 08:00,Spring,No,Not a weekend,Clear,8.2,11.365,59,7.0015,13,428,415
05/03/2012 09:00,Spring,No,Not a weekend,Cloudy,9.02,12.88,60,6.0032,11,197,186
05/03/2012 10:00,Spring,No,Not a weekend,Cloudy,9.84,12.88,60,0,12,86,74
05/03/2012 11:00,Spring,No,Not a weekend,Cloudy,10.66,13.635,56,8.9981,17,103,86
05/03/2012 12:00,Spring,No,Not a weekend,Cloudy,10.66,15.15,52,0,15,137,122
05/03/2012 13:00,Spring,No,Not a weekend,Cloudy,10.66,12.88,55,19.9995,11,120,109
05/03/2012 14:00,Spring,No,Not a weekend,Cloudy,11.48,12.88,57,23.9994,13,128,115
05/03/2012 15:00,Spring,No,Not a weekend,Cloudy,12.3,14.395,53,12.998,20,130,110
05/03/2012 16:00,Spring,No,Not a weekend,Clear,12.3,13.635,45,19.9995,30,210,180
05/03/2012 17:00,Spring,No,Not a weekend,Light Rain,12.3,13.635,45,19.9995,11,387,376
05/03/2012 18:00,Spring,No,Not a weekend,Light Rain,11.48,11.365,55,43.9989,12,375,363
05/03/2012 19:00,Spring,No,Not a weekend,Clear,10.66,12.88,53,15.0013,6,226,220
05/03/2012 20:00,Spring,No,Not a weekend,Clear,10.66,11.365,37,31.0009,8,179,171
05/03/2012 21:00,Spring,No,Not a weekend,Clear,10.66,11.365,37,26.0027,4,120,116
05/03/2012 22:00,Spring,No,Not a weekend,Clear,9.84,10.605,35,22.0028,2,78,76
05/03/2012 23:00,Spring,No,Not a weekend,Clear,9.02,9.09,37,39.0007,2,31,29
06/03/2012 00:00,Spring,No,Not a weekend,Clear,9.02,10.605,37,19.9995,0,8,8
06/03/2012 01:00,Spring,No,Not a weekend,Clear,8.2,9.85,44,16.9979,0,6,6
06/03/2012 02:00,Spring,No,Not a weekend,Clear,8.2,9.85,44,15.0013,0,4,4
06/03/2012 03:00,Spring,No,Not a weekend,Clear,7.38,8.335,51,19.0012,0,1,1
06/03/2012 04:00,Spring,No,Not a weekend,Clear,7.38,8.335,51,19.9995,0,3,3
06/03/2012 05:00,Spring,No,Not a weekend,Clear,7.38,9.09,51,15.0013,0,25,25
06/03/2012 06:00,Spring,No,Not a weekend,Clear,7.38,10.605,51,7.0015,3,102,99
06/03/2012 07:00,Spring,No,Not a weekend,Clear,6.56,9.09,55,8.9981,5,275,270
06/03/2012 08:00,Spring,No,Not a weekend,Clear,6.56,9.09,59,7.0015,14,501,487
06/03/2012 09:00,Spring,No,Not a weekend,Clear,9.02,13.635,47,0,11,233,222
06/03/2012 10:00,Spring,No,Not a weekend,Clear,9.84,12.88,44,0,16,129,113
06/03/2012 11:00,Spring,No,Not a weekend,Clear,10.66,12.88,41,11.0014,20,130,110
06/03/2012 12:00,Spring,No,Not a weekend,Clear,10.66,13.635,41,7.0015,9,138,129
06/03/2012 13:00,Spring,No,Not a weekend,Clear,12.3,15.15,39,8.9981,16,164,148
06/03/2012 14:00,Spring,No,Not a weekend,Clear,13.12,15.15,36,15.0013,20,136,116
06/03/2012 15:00,Spring,No,Not a weekend,Clear,13.94,15.15,36,19.9995,24,166,142
06/03/2012 16:00,Spring,No,Not a weekend,Clear,14.76,16.665,32,19.0012,22,250,228
06/03/2012 17:00,Spring,No,Not a weekend,Clear,14.76,16.665,34,19.0012,21,446,425
06/03/2012 18:00,Spring,No,Not a weekend,Clear,13.94,15.15,42,22.0028,15,457,442
06/03/2012 19:00,Spring,No,Not a weekend,Clear,13.94,15.15,46,19.9995,9,287,278
06/03/2012 20:00,Spring,No,Not a weekend,Clear,13.12,15.91,49,12.998,3,187,184
06/03/2012 21:00,Spring,No,Not a weekend,Clear,13.12,15.91,49,12.998,5,148,143
06/03/2012 22:00,Spring,No,Not a weekend,Clear,11.48,13.635,56,11.0014,5,106,101
06/03/2012 23:00,Spring,No,Not a weekend,Clear,11.48,13.635,61,15.0013,3,54,51
07/03/2012 00:00,Spring,No,Not a weekend,Clear,11.48,12.88,65,19.0012,3,15,12
07/03/2012 01:00,Spring,No,Not a weekend,Clear,12.3,13.635,61,19.9995,1,5,4
07/03/2012 02:00,Spring,No,Not a weekend,Clear,12.3,14.395,56,19.0012,0,4,4
07/03/2012 03:00,Spring,No,Not a weekend,Clear,12.3,13.635,56,23.9994,1,3,2
07/03/2012 04:00,Spring,No,Not a weekend,Clear,11.48,12.88,61,22.0028,0,3,3
07/03/2012 05:00,Spring,No,Not a weekend,Clear,11.48,12.88,56,19.9995,0,18,18
07/03/2012 06:00,Spring,No,Not a weekend,Clear,11.48,12.88,61,26.0027,4,108,104
07/03/2012 07:00,Spring,No,Not a weekend,Clear,10.66,11.365,65,26.0027,12,344,332
07/03/2012 08:00,Spring,No,Not a weekend,Clear,11.48,12.88,61,19.9995,12,566,554
07/03/2012 09:00,Spring,No,Not a weekend,Clear,12.3,13.635,61,22.0028,12,264,252
07/03/2012 10:00,Spring,No,Not a weekend,Clear,14.76,16.665,50,19.9995,20,147,127
07/03/2012 11:00,Spring,No,Not a weekend,Clear,17.22,21.21,38,19.9995,33,161,128
07/03/2012 12:00,Spring,No,Not a weekend,Clear,18.04,21.97,38,26.0027,40,215,175
07/03/2012 13:00,Spring,No,Not a weekend,Clear,20.5,24.24,34,27.9993,26,205,179
07/03/2012 14:00,Spring,No,Not a weekend,Clear,21.32,25,36,22.0028,38,175,137
07/03/2012 15:00,Spring,No,Not a weekend,Clear,22.14,25.76,37,30.0026,44,209,165
07/03/2012 16:00,Spring,No,Not a weekend,Clear,22.96,26.515,37,27.9993,34,288,254
07/03/2012 17:00,Spring,No,Not a weekend,Clear,22.96,26.515,43,32.9975,58,612,554
07/03/2012 18:00,Spring,No,Not a weekend,Clear,22.96,26.515,40,31.0009,35,544,509
07/03/2012 19:00,Spring,No,Not a weekend,Clear,22.14,25.76,42,23.9994,16,361,345
07/03/2012 20:00,Spring,No,Not a weekend,Clear,20.5,24.24,51,16.9979,18,260,242
07/03/2012 21:00,Spring,No,Not a weekend,Clear,18.04,21.97,62,16.9979,11,188,177
07/03/2012 22:00,Spring,No,Not a weekend,Clear,18.86,22.725,59,19.9995,10,159,149
07/03/2012 23:00,Spring,No,Not a weekend,Clear,18.04,21.97,62,22.0028,4,62,58
08/03/2012 00:00,Spring,No,Not a weekend,Clear,18.04,21.97,62,22.0028,11,46,35
08/03/2012 01:00,Spring,No,Not a weekend,Clear,18.86,22.725,63,22.0028,4,21,17
08/03/2012 02:00,Spring,No,Not a weekend,Clear,18.86,22.725,63,26.0027,6,11,5
08/03/2012 03:00,Spring,No,Not a weekend,Clear,18.86,22.725,63,26.0027,0,3,3
08/03/2012 04:00,Spring,No,Not a weekend,Clear,18.04,21.97,72,19.0012,0,2,2
08/03/2012 05:00,Spring,No,Not a weekend,Clear,17.22,21.21,77,15.0013,1,29,28
08/03/2012 06:00,Spring,No,Not a weekend,Clear,17.22,21.21,77,16.9979,4,109,105
08/03/2012 07:00,Spring,No,Not a weekend,Clear,17.22,21.21,77,23.9994,8,334,326
08/03/2012 08:00,Spring,No,Not a weekend,Clear,18.04,21.97,77,26.0027,12,585,573
08/03/2012 09:00,Spring,No,Not a weekend,Clear,18.86,22.725,72,31.0009,19,301,282
08/03/2012 10:00,Spring,No,Not a weekend,Clear,20.5,24.24,68,31.0009,19,138,119
08/03/2012 11:00,Spring,No,Not a weekend,Cloudy,22.14,25.76,60,31.0009,48,204,156
08/03/2012 12:00,Spring,No,Not a weekend,Cloudy,22.96,26.515,60,30.0026,27,251,224
08/03/2012 13:00,Spring,No,Not a weekend,Cloudy,24.6,31.06,49,43.0006,35,233,198
08/03/2012 14:00,Spring,No,Not a weekend,Cloudy,25.42,31.06,43,43.0006,48,203,155
08/03/2012 15:00,Spring,No,Not a weekend,Clear,26.24,31.06,38,46.0022,24,185,161
08/03/2012 16:00,Spring,No,Not a weekend,Cloudy,25.42,31.06,41,43.0006,37,342,305
08/03/2012 17:00,Spring,No,Not a weekend,Clear,25.42,31.06,38,43.9989,52,597,545
08/03/2012 18:00,Spring,No,Not a weekend,Cloudy,25.42,31.06,38,36.9974,45,590,545
08/03/2012 19:00,Spring,No,Not a weekend,Cloudy,24.6,31.06,40,30.0026,21,416,395
08/03/2012 20:00,Spring,No,Not a weekend,Cloudy,24.6,31.06,43,26.0027,20,302,282
08/03/2012 21:00,Spring,No,Not a weekend,Clear,24.6,31.06,43,26.0027,27,233,206
08/03/2012 22:00,Spring,No,Not a weekend,Clear,22.96,26.515,49,22.0028,12,153,141
08/03/2012 23:00,Spring,No,Not a weekend,Cloudy,22.96,26.515,49,30.0026,6,94,88
09/03/2012 00:00,Spring,No,Not a weekend,Cloudy,23.78,27.275,49,31.0009,3,54,51
09/03/2012 01:00,Spring,No,Not a weekend,Light Rain,22.96,26.515,52,32.9975,4,26,22
09/03/2012 02:00,Spring,No,Not a weekend,Light Rain,19.68,23.485,77,27.9993,2,11,9
09/03/2012 03:00,Spring,No,Not a weekend,Clear,18.86,22.725,77,35.0008,0,7,7
09/03/2012 04:00,Spring,No,Not a weekend,Light Rain,16.4,20.455,66,19.0012,0,1,1
09/03/2012 05:00,Spring,No,Not a weekend,Light Rain,16.4,20.455,66,19.0012,2,29,27
09/03/2012 06:00,Spring,No,Not a weekend,Cloudy,16.4,20.455,50,23.9994,2,85,83
09/03/2012 07:00,Spring,No,Not a weekend,Cloudy,15.58,19.695,40,19.9995,6,268,262
09/03/2012 08:00,Spring,No,Not a weekend,Cloudy,13.94,14.395,42,35.0008,17,501,484
09/03/2012 09:00,Spring,No,Not a weekend,Cloudy,13.94,14.395,42,35.0008,17,284,267
09/03/2012 10:00,Spring,No,Not a weekend,Cloudy,13.94,14.395,36,32.9975,14,159,145
09/03/2012 11:00,Spring,No,Not a weekend,Cloudy,14.76,16.665,34,23.9994,17,187,170
09/03/2012 12:00,Spring,No,Not a weekend,Clear,14.76,16.665,34,27.9993,27,201,174
09/03/2012 13:00,Spring,No,Not a weekend,Cloudy,15.58,19.695,29,26.0027,49,224,175
09/03/2012 14:00,Spring,No,Not a weekend,Clear,17.22,21.21,28,31.0009,49,178,129
09/03/2012 15:00,Spring,No,Not a weekend,Clear,18.86,22.725,24,16.9979,50,238,188
09/03/2012 16:00,Spring,No,Not a weekend,Clear,19.68,23.485,23,27.9993,51,343,292
09/03/2012 17:00,Spring,No,Not a weekend,Clear,18.86,22.725,24,26.0027,68,566,498
09/03/2012 18:00,Spring,No,Not a weekend,Clear,18.04,21.97,26,35.0008,30,470,440
09/03/2012 19:00,Spring,No,Not a weekend,Clear,17.22,21.21,28,40.9973,12,244,232
09/03/2012 20:00,Spring,No,Not a weekend,Clear,15.58,19.695,32,23.9994,3,159,156
09/03/2012 21:00,Spring,No,Not a weekend,Clear,14.76,16.665,34,22.0028,8,141,133
09/03/2012 22:00,Spring,No,Not a weekend,Clear,13.94,14.395,31,32.9975,7,107,100
09/03/2012 23:00,Spring,No,Not a weekend,Clear,13.12,15.15,33,19.9995,9,86,77
10/03/2012 00:00,Spring,No,Holiday,Clear,12.3,13.635,36,23.9994,9,77,68
10/03/2012 01:00,Spring,No,Holiday,Clear,12.3,14.395,36,16.9979,1,51,50
10/03/2012 02:00,Spring,No,Holiday,Clear,10.66,12.12,41,16.9979,12,42,30
10/03/2012 03:00,Spring,No,Holiday,Clear,10.66,11.365,41,19.9995,0,16,16
10/03/2012 04:00,Spring,No,Holiday,Clear,9.84,10.605,41,23.9994,1,4,3
10/03/2012 05:00,Spring,No,Holiday,Clear,9.02,10.605,42,19.0012,3,10,7
10/03/2012 06:00,Spring,No,Holiday,Clear,9.02,10.605,44,19.0012,1,12,11
10/03/2012 07:00,Spring,No,Holiday,Clear,9.02,10.605,44,16.9979,4,40,36
10/03/2012 08:00,Spring,No,Holiday,Clear,9.02,10.605,44,19.9995,15,111,96
10/03/2012 09:00,Spring,No,Holiday,Clear,9.84,10.605,41,22.0028,21,148,127
10/03/2012 10:00,Spring,No,Holiday,Clear,10.66,11.365,35,27.9993,47,223,176
10/03/2012 11:00,Spring,No,Holiday,Clear,12.3,13.635,33,22.0028,56,274,218
10/03/2012 12:00,Spring,No,Holiday,Clear,12.3,13.635,33,22.0028,88,329,241
10/03/2012 13:00,Spring,No,Holiday,Clear,13.12,15.15,29,19.0012,89,357,268
10/03/2012 14:00,Spring,No,Holiday,Clear,13.94,15.91,27,19.0012,117,379,262
10/03/2012 15:00,Spring,No,Holiday,Clear,13.94,18.18,25,0,132,406,274
10/03/2012 16:00,Spring,No,Holiday,Clear,14.76,18.18,23,0,115,390,275
10/03/2012 17:00,Spring,No,Holiday,Clear,14.76,18.94,23,0,104,354,250
10/03/2012 18:00,Spring,No,Holiday,Clear,14.76,18.18,21,6.0032,67,297,230
10/03/2012 19:00,Spring,No,Holiday,Clear,13.94,18.18,25,0,25,184,159
10/03/2012 20:00,Spring,No,Holiday,Clear,13.12,16.665,33,8.9981,20,121,101
10/03/2012 21:00,Spring,No,Holiday,Clear,12.3,14.395,39,15.0013,16,110,94
10/03/2012 22:00,Spring,No,Holiday,Clear,10.66,12.88,44,11.0014,19,100,81
10/03/2012 23:00,Spring,No,Holiday,Clear,10.66,12.88,41,12.998,6,83,77
11/03/2012 00:00,Spring,No,Holiday,Clear,10.66,14.395,44,6.0032,7,69,62
11/03/2012 01:00,Spring,No,Holiday,Clear,9.84,12.12,52,11.0014,4,61,57
11/03/2012 03:00,Spring,No,Holiday,Clear,9.84,12.12,60,8.9981,15,66,51
11/03/2012 04:00,Spring,No,Holiday,Clear,9.84,12.12,60,8.9981,7,22,15
11/03/2012 05:00,Spring,No,Holiday,Clear,9.84,12.12,60,11.0014,2,7,5
11/03/2012 06:00,Spring,No,Holiday,Clear,9.84,12.12,70,11.0014,2,10,8
11/03/2012 07:00,Spring,No,Holiday,Clear,9.02,11.365,69,8.9981,2,17,15
11/03/2012 08:00,Spring,No,Holiday,Clear,9.02,11.365,69,8.9981,4,72,68
11/03/2012 09:00,Spring,No,Holiday,Clear,10.66,12.88,60,15.0013,20,90,70
11/03/2012 10:00,Spring,No,Holiday,Clear,13.12,15.15,49,19.0012,71,218,147
11/03/2012 11:00,Spring,No,Holiday,Clear,14.76,16.665,43,19.0012,90,299,209
11/03/2012 12:00,Spring,No,Holiday,Clear,16.4,20.455,37,19.9995,146,410,264
11/03/2012 13:00,Spring,No,Holiday,Clear,17.22,21.21,41,19.9995,176,464,288
11/03/2012 14:00,Spring,No,Holiday,Clear,18.86,22.725,31,19.0012,212,501,289
11/03/2012 15:00,Spring,No,Holiday,Clear,20.5,24.24,29,19.9995,201,487,286
11/03/2012 16:00,Spring,No,Holiday,Clear,20.5,24.24,31,23.9994,208,509,301
11/03/2012 17:00,Spring,No,Holiday,Clear,21.32,25,27,19.9995,199,498,299
11/03/2012 18:00,Spring,No,Holiday,Clear,21.32,25,29,19.0012,133,389,256
11/03/2012 19:00,Spring,No,Holiday,Clear,20.5,24.24,31,19.0012,55,258,203
11/03/2012 20:00,Spring,No,Holiday,Clear,18.04,21.97,47,15.0013,42,171,129
11/03/2012 21:00,Spring,No,Holiday,Clear,17.22,21.21,54,15.0013,37,147,110
11/03/2012 22:00,Spring,No,Holiday,Clear,16.4,20.455,54,12.998,13,94,81
11/03/2012 23:00,Spring,No,Holiday,Clear,16.4,20.455,50,11.0014,12,52,40
12/03/2012 00:00,Spring,No,Not a weekend,Clear,15.58,19.695,54,12.998,4,24,20
12/03/2012 01:00,Spring,No,Not a weekend,Clear,15.58,19.695,50,8.9981,1,10,9
12/03/2012 02:00,Spring,No,Not a weekend,Clear,15.58,19.695,54,7.0015,4,9,5
12/03/2012 03:00,Spring,No,Not a weekend,Clear,14.76,17.425,50,8.9981,0,2,2
12/03/2012 04:00,Spring,No,Not a weekend,Clear,13.94,16.665,61,12.998,0,3,3
12/03/2012 05:00,Spring,No,Not a weekend,Clear,13.94,16.665,61,12.998,1,16,15
12/03/2012 06:00,Spring,No,Not a weekend,Clear,13.94,17.425,57,7.0015,2,88,86
12/03/2012 07:00,Spring,No,Not a weekend,Clear,13.94,17.425,53,7.0015,9,268,259
12/03/2012 08:00,Spring,No,Not a weekend,Clear,13.94,16.665,61,8.9981,17,564,547
12/03/2012 09:00,Spring,No,Not a weekend,Clear,15.58,19.695,54,11.0014,21,281,260
12/03/2012 10:00,Spring,No,Not a weekend,Clear,16.4,20.455,50,15.0013,39,137,98
12/03/2012 11:00,Spring,No,Not a weekend,Clear,18.04,21.97,44,15.0013,39,150,111
12/03/2012 12:00,Spring,No,Not a weekend,Clear,19.68,23.485,39,15.0013,59,221,162
12/03/2012 13:00,Spring,No,Not a weekend,Cloudy,22.14,25.76,32,16.9979,74,250,176
12/03/2012 14:00,Spring,No,Not a weekend,Cloudy,23.78,27.275,32,19.0012,76,221,145
12/03/2012 15:00,Spring,No,Not a weekend,Clear,22.96,26.515,40,8.9981,74,233,159
12/03/2012 16:00,Spring,No,Not a weekend,Clear,25.42,31.06,35,30.0026,77,332,255
12/03/2012 17:00,Spring,No,Not a weekend,Cloudy,25.42,31.06,38,27.9993,87,644,557
12/03/2012 18:00,Spring,No,Not a weekend,Cloudy,24.6,31.06,43,12.998,89,712,623
12/03/2012 19:00,Spring,No,Not a weekend,Cloudy,22.96,26.515,49,15.0013,67,446,379
12/03/2012 20:00,Spring,No,Not a weekend,Cloudy,22.96,26.515,49,15.0013,49,286,237
12/03/2012 21:00,Spring,No,Not a weekend,Cloudy,22.14,25.76,56,15.0013,22,205,183
12/03/2012 22:00,Spring,No,Not a weekend,Cloudy,22.96,26.515,56,15.0013,17,133,116
12/03/2012 23:00,Spring,No,Not a weekend,Clear,22.96,26.515,56,15.0013,10,63,53
13/03/2012 00:00,Spring,No,Not a weekend,Cloudy,22.96,26.515,52,12.998,5,26,21
